sample,dry_input,golden_fp32_output
1770,-0.176776692,-0.143434972
1771,-0.152190357,-0.143382728
1772,-0.125,-0.143234521
1773,-0.0956708565,-0.14292787
1774,-0.0647047609,-0.142532229
1775,-0.0326315463,-0.142176062
1776,-7.59466681e-15,-0.140803084
1777,0.0326315463,-0.11721798
1778,0.0647047609,-0.00562696159
1779,0.0956708565,0.0334772021
1780,0.125,0.0723780394
1781,0.152190357,0.0940699875
1782,0.176776692,0.108192191
1783,0.19833833,0.117353767
1784,0.216506347,0.123964235
1785,0.230969876,0.128770471
1786,0.241481453,0.132119805
1787,0.247861221,0.13463451
1788,0.25,0.136497676
1789,0.247861221,0.13790457
1790,0.241481453,0.138971403
1791,0.230969876,0.139776841
1792,0.216506347,0.140373349
1793,0.19833833,0.14074403
1794,0.176776692,0.140883952
1795,0.152190357,0.140937179
1796,0.125,0.141162783
1797,0.0956708565,0.141569987
1798,0.0647047609,0.141837597
1799,0.0326315463,0.140641287
1800,1.02898189e-14,0.127030253
1801,-0.0326315463,0.0454922765
1802,-0.0647047609,-0.0158935413
1803,-0.0956708565,-0.0636147559
1804,-0.125,-0.0883017629
1805,-0.152190357,-0.106249258
1806,-0.176776692,-0.115414783
1807,-0.19833833,-0.126029536
1808,-0.216506347,-0.134482026
1809,-0.230969876,-0.137774512
1810,-0.241481453,-0.140704036
1811,-0.247861221,-0.142686337
1812,-0.25,-0.143476322
1813,-0.247861221,-0.143762603
1814,-0.241481453,-0.14372161
1815,-0.230969876,-0.143572673
1816,-0.216506347,-0.143461645
1817,-0.19833833,-0.143405154
1818,-0.176776692,-0.14337647
1819,-0.152190357,-0.143325299
1820,-0.125,-0.143178061
1821,-0.0956708565,-0.142870933
1822,-0.0647047609,-0.142471761
1823,-0.0326315463,-0.142110646
1824,-5.87954241e-15,-0.140762687
1825,0.0326315463,-0.117788762
1826,0.0647047609,-0.00597350299
1827,0.0956708565,0.0331375152
1828,0.125,0.0722492784
1829,0.152190357,0.0939814597
1830,0.176776692,0.108165056
1831,0.19833833,0.117351547
1832,0.216506347,0.123972923
1833,0.230969876,0.128799364
1834,0.241481453,0.132158697
1835,0.247861221,0.134683818
1836,0.25,0.13655664
1837,0.247861221,0.137971193
1838,0.241481453,0.139045015
1839,0.230969876,0.1398554
1840,0.216506347,0.140455291
1841,0.19833833,0.140828595
1842,0.176776692,0.140973061
1843,0.152190357,0.141033843
1844,0.125,0.141265869
1845,0.0956708565,0.141672537
1846,0.0647047609,0.141931772
1847,0.0326315463,0.140707791
1848,8.5746941e-15,0.126914531
1849,-0.0326315463,0.0447777286
1850,-0.0647047609,-0.0161736086
1851,-0.0956708565,-0.0636775494
1852,-0.125,-0.0883190855
1853,-0.152190357,-0.106198922
1854,-0.176776692,-0.11531429
1855,-0.19833833,-0.125943303
1856,-0.216506347,-0.134395435
1857,-0.230969876,-0.137676254
1858,-0.241481453,-0.140618503
1859,-0.247861221,-0.142606959
1860,-0.25,-0.143400043
1861,-0.247861221,-0.143691212
1862,-0.241481453,-0.143652052
1863,-0.230969876,-0.143504083
1864,-0.216506347,-0.14339374
1865,-0.19833833,-0.143337831
1866,-0.176776692,-0.143310055
1867,-0.152190357,-0.143260002
1868,-0.125,-0.143113643
1869,-0.0956708565,-0.142806053
1870,-0.0647047609,-0.142403334
1871,-0.0326315463,-0.142037094
1872,-4.164418e-15,-0.140713066
1873,0.0326315463,-0.118335173
1874,0.0647047609,-0.00633004308
1875,0.0956708565,0.0328015536
1876,0.125,0.0721256435
1877,0.152190357,0.09389925
1878,0.176776692,0.10814476
1879,0.19833833,0.117356539
1880,0.216506347,0.123989001
1881,0.230969876,0.128835827
1882,0.241481453,0.132205248
1883,0.247861221,0.1347408
1884,0.25,0.136623263
1885,0.247861221,0.138045549
1886,0.241481453,0.139126286
1887,0.230969876,0.139941588
1888,0.216506347,0.140544847
1889,0.19833833,0.140920892
1890,0.176776692,0.141070008
1891,0.152190357,0.141138315
1892,0.125,0.141376585
1893,0.0956708565,0.141782343
1894,0.0647047609,0.142033026
1895,0.0326315463,0.140780985
1896,6.85956969e-15,0.126803875
1897,-0.0326315463,0.0440774113
1898,-0.0647047609,-0.0164408013
1899,-0.0956708565,-0.0637305155
1900,-0.125,-0.0883283615
1901,-0.152190357,-0.10614039
1902,-0.176776692,-0.115205958
1903,-0.19833833,-0.125849187
1904,-0.216506347,-0.134300858
1905,-0.230969876,-0.137570158
1906,-0.241481453,-0.140525118
1907,-0.247861221,-0.142519772
1908,-0.25,-0.143315986
1909,-0.247861221,-0.143612176
1910,-0.241481453,-0.143574938
1911,-0.230969876,-0.143427968
1912,-0.216506347,-0.143318415
1913,-0.19833833,-0.143263102
1914,-0.176776692,-0.143236265
1915,-0.152190357,-0.143187359
1916,-0.125,-0.143041924
1917,-0.0956708565,-0.142733783
1918,-0.0647047609,-0.142327517
1919,-0.0326315463,-0.141956031
1920,-2.4492936e-15,-0.140654966
1921,0.0326315463,-0.118858628
1922,0.0647047609,-0.00669763982
1923,0.0956708565,0.0324684381
1924,0.125,0.0720062852
1925,0.152190357,0.0938224345
1926,0.176776692,0.108130887
1927,0.19833833,0.117368177
1928,0.216506347,0.124011889
1929,0.230969876,0.128879189
1930,0.241481453,0.132258758
1931,0.247861221,0.134804755
1932,0.25,0.13669692
1933,0.247861221,0.138126999
1934,0.241481453,0.13921468
1935,0.230969876,0.140034944
1936,0.216506347,0.14064163
1937,0.19833833,0.141020447
1938,0.176776692,0.141174257
1939,0.152190357,0.141250059
1940,0.125,0.141494393
1941,0.0956708565,0.14189899
1942,0.0647047609,0.142140865
1943,0.0326315463,0.140860319
1944,5.14444486e-15,0.126697809
1945,-0.0326315463,0.0433904529
1946,-0.0647047609,-0.0166960992
1947,-0.0956708565,-0.0637743324
1948,-0.125,-0.0883302093
1949,-0.152190357,-0.106074244
1950,-0.176776692,-0.115090378
1951,-0.19833833,-0.12574777
1952,-0.216506347,-0.134198785
1953,-0.230969876,-0.1374567
1954,-0.241481453,-0.140424371
1955,-0.247861221,-0.14242512
1956,-0.25,-0.143224597
1957,-0.247861221,-0.143525898
1958,-0.241481453,-0.143490627
1959,-0.230969876,-0.14334482
1960,-0.216506347,-0.143236026
1961,-0.19833833,-0.143181399
1962,-0.176776692,-0.14315556
1963,-0.152190357,-0.143107787
1964,-0.125,-0.142963275
1965,-0.0956708565,-0.142654717
1966,-0.0647047609,-0.142244771
1967,-0.0326315463,-0.141867891
1968,-7.83959655e-15,-0.140588731
1969,0.0326315463,-0.119359709
1970,0.0647047609,-0.00707684457
1971,0.0956708565,0.0321377367
1972,0.125,0.0718907416
1973,0.152190357,0.0937506407
1974,0.176776692,0.108122751
1975,0.19833833,0.117385998
1976,0.216506347,0.124040961
1977,0.230969876,0.128928915
1978,0.241481453,0.13231872
1979,0.247861221,0.134875238
1980,0.25,0.136777073
1981,0.247861221,0.138215005
1982,0.241481453,0.139309675
1983,0.230969876,0.140134901
1984,0.216506347,0.140745014
1985,0.19833833,0.141126648
1986,0.176776692,0.141285256
1987,0.152190357,0.141368613
1988,0.125,0.141618773
1989,0.0956708565,0.142021924
1990,0.0647047609,0.142254859
1991,0.0326315463,0.140945315
1992,-3.6761069e-15,0.126596212
1993,-0.0326315463,0.0427180752
1994,-0.0647047609,-0.0169391744
1995,-0.0956708565,-0.0638091862
1996,-0.125,-0.0883248523
1997,-0.152190357,-0.106000826
1998,-0.176776692,-0.114967823
1999,-0.19833833,-0.125639349
2000,-0.216506347,-0.134089589
2001,-0.230969876,-0.137336314
2002,-0.241481453,-0.140316725
2003,-0.247861221,-0.142323509
2004,-0.25,-0.143126324
2005,-0.247861221,-0.143432826
2006,-0.241481453,-0.143399596
2007,-0.230969876,-0.143254951
2008,-0.216506347,-0.143147066
2009,-0.19833833,-0.143093139
2010,-0.176776692,-0.143068314
2011,-0.152190357,-0.143021688
2012,-0.125,-0.142878145
2013,-0.0956708565,-0.14256902
2014,-0.0647047609,-0.142155468
2015,-0.0326315463,-0.14177309
2016,9.80955421e-16,-0.140514821
2017,0.0326315463,-0.119838707
2018,0.0647047609,-0.00746785104
2019,0.0956708565,0.0318092704
2020,0.125,0.0717784911
2021,0.152190357,0.0936832875
2022,0.176776692,0.108120024
2023,0.19833833,0.117409527
2024,0.216506347,0.124076009
2025,0.230969876,0.128984645
2026,0.241481453,0.132384896
2027,0.247861221,0.13495183
2028,0.25,0.13686341
2029,0.247861221,0.138309121
2030,0.241481453,0.139410794
2031,0.230969876,0.140241101
2032,0.216506347,0.140854686
2033,0.19833833,0.141239181
2034,0.176776692,0.141402707
2035,0.152190357,0.141493544
2036,0.125,0.141749397
2037,0.0956708565,0.142150819
2038,0.0647047609,0.14237462
2039,0.0326315463,0.141035616
2040,1.71419606e-15,0.12649855
2041,-0.0326315463,0.0420596004
2042,-0.0647047609,-0.0171709582
2043,-0.0956708565,-0.0638356507
2044,-0.125,-0.08831276
2045,-0.152190357,-0.105920568
2046,-0.176776692,-0.114838809
2047,-0.19833833,-0.125524387
2048,-0.203933328,-0.13353835
2049,-0.244180366,-0.138067961
2050,-0.177439183,-0.137457103
2051,-0.237371206,-0.143176854
2052,-0.303566933,-0.14483048
2053,-0.211701721,-0.140002221
2054,-0.111081451,-0.141524732
2055,-0.136261776,-0.142320186
2056,-0.286879867,-0.142310619
2057,-0.324880481,-0.143757522
2058,-0.239104137,-0.141813457
2059,-0.148057759,-0.140746996
2060,-0.357503086,-0.139021292
2061,-0.117550023,-0.132476509
2062,-0.189295858,-0.141144544
2063,-0.105858289,-0.141697749
2064,-0.0544259027,-0.137687266
2065,0.0010015294,-0.137778968
2066,0.105867818,-0.0664093867
2067,0.199922204,-0.00136390328
2068,0.112146534,0.0645357668
2069,0.288836718,0.07329005
2070,0.110257223,0.117154062
2071,0.233489335,0.0979812294
2072,0.306853354,0.129274964
2073,0.240371108,0.134342298
2074,0.167131513,0.139604211
2075,0.155688673,0.132854164
2076,0.204227418,0.137080774
2077,0.269880742,0.134825766
2078,0.140519634,0.150443673
2079,0.210052311,0.133101523
2080,0.200583845,0.148992196
2081,0.252422899,0.133323103
2082,0.198242605,0.148244336
2083,0.18772763,0.13962847
2084,0.0596171394,0.149653018
2085,0.0827094913,0.0879077613
2086,0.143102318,0.183285624
2087,0.181974664,0.109001517
2088,-0.125906557,0.136693314
2089,0.118760839,-0.0832018107
2090,0.0698827803,0.0330999792
2091,-0.0175397173,0.0890057087
2092,-0.0985544398,-0.0512869805
2093,-0.183582634,-0.126598477
2094,-0.0309746265,-0.0423212796
2095,-0.0023124963,-0.0861446932
2096,-0.0363428593,0.00594417006
2097,-0.0994594991,-0.093693614
2098,-0.205743402,-0.0823986828
2099,-0.368693084,-0.121742457
2100,-0.250445426,-0.122256055
2101,-0.182213724,-0.12920934
2102,-0.370317578,-0.133331001
2103,-0.191457674,-0.127750695
2104,-0.173519969,-0.131315351
2105,-0.128734052,-0.13775219
2106,-0.295188487,-0.13565211
2107,-0.218360618,-0.134878546
2108,-0.168643534,-0.134163469
2109,-0.212651044,-0.139974773
2110,0.109232023,-0.128539369
2111,-0.0822226256,-0.0396702215
2112,0.032896962,-0.00800262392
2113,0.0067742914,0.0235768333
2114,0.223052055,0.0189045146
2115,0.227706969,0.079116866
2116,0.18833527,0.102931887
2117,-0.0681606233,0.12305896
2118,0.181979597,0.0221986547
2119,0.266706944,0.0324677974
2120,0.316902518,0.037083894
2121,0.169179171,0.0431616455
2122,0.42368257,0.0566500574
2123,0.115818113,0.110374779
2124,0.183847189,0.0891824365
2125,0.341366231,0.159642234
2126,0.246386915,0.129959464
2127,0.431209147,0.121480167
2128,0.235358268,0.143318221
2129,0.135018915,0.12870723
2130,0.139020339,0.121388882
2131,0.0430757478,0.17148596
2132,-0.0027680248,0.0874411166
2133,0.158712,-0.0552556664
2134,0.122821346,0.0124280304
2135,0.162087426,0.038623184
2136,-0.0754605755,0.0592994094
2137,0.136279196,0.00993847847
2138,-0.0934435278,-0.038753327
2139,0.0617699698,-0.0889855847
2140,-0.16827859,-0.092409417
2141,-0.225738689,-0.119905204
2142,-0.151798159,-0.116447225
2143,-0.0951930135,-0.131199136
2144,-0.200405389,-0.13740617
2145,-0.289522767,-0.132318974
2146,-0.375603437,-0.142615125
2147,-0.388013244,-0.140338942
2148,-0.199731708,-0.140793815
2149,-0.148889929,-0.120828211
2150,-0.257910907,-0.125241607
2151,-0.338406384,-0.131707311
2152,-0.129202127,-0.133512989
2153,-0.326377749,-0.130091667
2154,-0.248083502,-0.137467444
2155,-0.0900885686,-0.130619988
2156,-0.35001412,-0.129996836
2157,-0.0570338964,-0.125561714
2158,-0.122868851,-0.137769595
2159,-0.0217035748,-0.112896658
2160,-0.00757015264,-0.11817462
2161,0.0528429858,-0.0626660138
2162,0.134121954,0.0119304061
2163,0.0198338777,0.0685769022
2164,0.267098188,0.0584924519
2165,0.224799737,0.118377447
2166,0.261149943,0.110239103
2167,0.31482473,0.121718958
2168,0.295265168,0.125816137
2169,0.315377742,0.128448814
2170,0.249040812,0.135293022
2171,0.105183825,0.140966043
2172,0.236495495,0.118386567
2173,0.170909762,0.150760114
2174,0.0992072672,0.134075299
2175,0.256815165,0.1278487
2176,0.159651399,0.158013031
2177,0.09535788,0.133996755
2178,0.0724765882,0.136552781
2179,0.179032072,0.179978102
2180,0.160867199,0.120101765
2181,0.227916598,0.121409982
2182,0.0633132905,0.131706685
2183,0.136815518,0.0944313109
2184,0.140226483,0.247883111
2185,0.0823850259,0.112463474
2186,-0.301235169,0.138177186
2187,0.0271975175,0.0217003822
2188,-0.0910380036,-0.0569323972
2189,-0.109813221,-0.076988928
2190,-0.139653951,-0.0956330895
2191,-0.160062611,-0.106722735
2192,-0.184564918,-0.124249756
2193,-0.2668612,-0.128642201
2194,-0.431644976,-0.138093978
2195,-0.258752704,-0.140923053
2196,-0.330373198,-0.142401949
2197,-0.139844894,-0.162996173
2198,-0.270358115,-0.13348797
2199,-0.222622335,-0.14847663
2200,-0.301466942,-0.149196714
2201,-0.249400571,-0.147705972
2202,-0.177929997,-0.149483502
2203,-0.300727874,-0.15178296
2204,-0.0949314907,-0.145805046
2205,-0.106278084,-0.151662737
2206,-0.183276743,-0.143492758
2207,-0.272454858,-0.146109551
2208,0.0513052121,-0.137090877
2209,0.00287314318,-0.096879825
2210,0.0117039159,-0.0663707852
2211,0.072055392,-0.0491057336
2212,0.306647599,0.0113493055
2213,0.147210255,0.0757583976
2214,0.185438618,0.0802171677
2215,0.0496310443,0.106996536
2216,0.381240249,0.076690942
2217,0.32271868,0.150398493
2218,0.34817493,0.131829739
2219,0.252628505,0.138634697
2220,0.341665477,0.121878937
2221,0.284955919,0.129266888
2222,0.302800357,0.127974778
2223,0.215750575,0.133065134
2224,0.0691175461,0.136727586
2225,0.301223755,0.0993460715
2226,-0.0167192817,0.159226164
2227,0.128196687,0.105223224
2228,0.104547754,0.149084404
2229,-0.0086151585,0.108125135
2230,0.126017079,-0.051817745
2231,0.012598576,0.0461294353
2232,-0.0436868332,0.0807257295
2233,0.0193526261,-0.129855901
2234,-0.112362668,-0.0489580557
2235,0.0432271436,-0.117520899
2236,-0.0898544937,-0.0953064263
2237,-0.199623659,-0.13457045
2238,-0.371203184,-0.131732881
2239,-0.329113662,-0.134359449
2240,-0.107823275,-0.148309842
2241,-0.236030281,-0.12368238
2242,-0.269793957,-0.138194308
2243,-0.0835360587,-0.141129151
2244,-0.378264934,-0.14345324
2245,-0.306427002,-0.152993515
2246,-0.288740218,-0.14759481
2247,-0.172336146,-0.147956342
2248,-0.282859862,-0.138935357
2249,-0.259680122,-0.144815952
2250,-0.337291628,-0.145225376
2251,-0.079255417,-0.139497399
2252,-0.0443860665,-0.124285564
2253,-0.143308535,-0.0942863896
2254,-0.0483707637,-0.130508095
2255,-0.161896169,-0.133643001
2256,-0.0471813157,-0.147665158
2257,0.170426637,-0.131919682
2258,0.0782778338,-0.0120220929
2259,0.326707214,0.000712037086
2260,0.0462807193,0.0655823052
2261,0.210218802,0.0687932372
2262,0.157226115,0.12943387
2263,0.254920125,0.100843221
2264,0.215785205,0.126859695
2265,0.174850062,0.122963518
2266,0.15471977,0.125839844
2267,0.554464877,0.117036492
2268,0.242265493,0.170430213
2269,0.0461951494,0.145377666
2270,0.176621392,0.107286036
2271,0.298773855,0.226885736
2272,0.166505501,0.127911299
2273,0.334382951,0.121582866
2274,0.277016521,0.126013309
2275,0.136956498,0.130944476
2276,0.077778399,0.127649307
2277,-0.00480924547,0.104188532
2278,-0.00529189408,-0.0240195878
2279,-0.114682764,-0.0709196106
2280,0.120439626,-0.0890241638
2281,0.126438528,-0.0451091081
2282,-0.19031857,0.00507132709
2283,-0.213839144,-0.10498108
2284,-0.301851213,-0.0834808871
2285,-0.248575777,-0.121356905
2286,-0.487410367,-0.125989437
2287,-0.312566221,-0.139191821
2288,-0.0868148059,-0.139682591
2289,-0.265537143,-0.112146199
2290,-0.156023026,-0.120712698
2291,-0.296758115,-0.142804265
2292,-0.0739332587,-0.124310717
2293,-0.227939427,-0.137101099
2294,-0.279681683,-0.139354765
2295,0.0242725313,-0.121680543
2296,-0.248953536,-0.096393913
2297,-0.320460677,-0.132494673
2298,-0.156585693,-0.128811404
2299,-0.156073868,-0.137599528
2300,-0.0183675364,-0.111805797
2301,-0.187834248,-0.0820159987
2302,0.0157669336,-0.121424034
2303,0.0526432991,-0.0673726425
2304,-0.0667687282,-0.0066049695
2305,0.0489559472,-0.00152857602
2306,-0.0183704346,0.0636714697
2307,0.330251664,0.0549348593
2308,0.054586038,0.139702365
2309,0.106882915,0.0967206359
2310,0.0701928958,0.105690524
2311,0.163726196,0.0997840911
2312,0.21591875,0.119307175
2313,0.307748795,0.115744948
2314,0.180432796,0.134360313
2315,0.229283825,0.11525321
2316,0.108351067,0.128128394
2317,0.165120989,0.108095542
2318,0.517062187,0.119372517
2319,0.335094213,0.150106713
2320,0.138363943,0.152725548
2321,0.064598605,0.12509121
2322,0.07921841,0.0955198854
2323,0.15002127,0.179159254
2324,0.128472775,0.0993362069
2325,0.0212347955,0.0928877145
2326,-0.0639526844,0.0367957503
2327,0.174869403,0.0265461728
2328,0.0451685451,0.127467871
2329,-0.0700883493,-0.00268171728
2330,-0.0867708847,-0.0473497659
2331,-0.148623899,-0.0450019985
2332,-0.418604553,-0.0993842483
2333,-0.14062418,-0.0978385285
2334,-0.28383112,-0.0941167921
2335,-0.298606753,-0.141221374
2336,-0.280532598,-0.126056224
2337,-0.157739699,-0.139108419
2338,-0.358534545,-0.133286104
2339,-0.391289353,-0.143109962
2340,-0.186014801,-0.137426823
2341,-0.172424331,-0.136691794
2342,-0.337374836,-0.136274666
2343,-0.174730107,-0.134546921
2344,-0.245669588,-0.141068697
2345,-0.168209106,-0.150248498
2346,-0.302872717,-0.141350567
2347,-0.068900913,-0.134407222
2348,-0.00467409939,-0.130192921
2349,-0.0319635347,-0.0514954776
2350,-0.00887076557,-0.00792295486
2351,-0.409859061,-0.081792742
2352,0.0260629747,-0.125142038
2353,0.0300870147,-0.0825790912
2354,0.0500002094,-0.0302298069
2355,0.0326130539,-0.0267084539
2356,0.130536497,0.0109382793
2357,0.193402097,0.0878567994
2358,0.150397882,0.0927171111
2359,0.152005911,0.102725878
2360,0.339481741,0.102223694
2361,0.120433167,0.135923326
2362,0.344496965,0.101562232
2363,0.265542477,0.135997623
2364,0.169569433,0.122875273
2365,0.218863025,0.119892895
2366,0.149482101,0.13200675
2367,0.298476338,0.110850304
2368,0.25129652,0.13497591
2369,0.14265871,0.127203956
2370,0.0665548667,0.128270045
2371,0.18236196,0.132702053
2372,0.22073856,0.0972907841
2373,0.0842872187,0.132130608
2374,0.106540009,0.0982109606
2375,-0.00497116894,0.132953823
2376,0.00675692037,0.0749591291
2377,-0.061759837,-0.00170431286
2378,-0.0353005454,-0.0687976927
2379,-0.246648103,-0.0896092951
2380,-0.0605809465,-0.108557194
2381,-0.175183609,-0.103384197
2382,-0.140915886,-0.141639754
2383,-0.232369348,-0.134660646
2384,-0.184470221,-0.139486715
2385,-0.338226169,-0.1470377
2386,-0.122566015,-0.149222821
2387,-0.418215692,-0.139111429
2388,-0.353923887,-0.156716049
2389,-0.224294618,-0.140009508
2390,-0.0951972306,-0.147324845
2391,-0.203157246,-0.130105808
2392,-0.241297185,-0.148459777
2393,-0.340847373,-0.139862388
2394,-0.195904359,-0.142223001
2395,-0.154178053,-0.141711861
2396,0.0440568775,-0.141555369
2397,-0.0334583335,-0.0988623649
2398,-0.217614055,-0.118080325
2399,0.170046374,-0.102847002
2400,-0.039500989,-0.0663995296
2401,-0.0553144291,-0.0776329786
2402,0.212187022,-0.0519198403
2403,0.0906952769,0.0226817355
2404,0.0882597417,0.0425392389
2405,0.174068958,0.0833468437
2406,0.261265576,0.0952954292
2407,0.297671944,0.107720226
2408,0.0789861083,0.129962832
2409,0.430818021,0.0930828452
2410,0.336167604,0.154318124
2411,0.209941119,0.135108858
2412,0.168134004,0.127476782
2413,0.150959969,0.121722981
2414,0.253819287,0.124810487
2415,0.166168243,0.134758979
2416,0.14001894,0.120476246
2417,0.279463768,0.126897112
2418,0.213233426,0.135552377
2419,0.11273323,0.128342465
2420,0.198424757,0.116015851
2421,0.232408732,0.135350138
2422,-0.044744879,0.14195855
2423,-0.0276976414,-0.0767239034
2424,0.0942621827,-0.0233407095
2425,0.0392625108,0.00649387389
2426,-0.0420348719,-0.0342218727
2427,0.0205712691,-0.0658421814
2428,-0.233821183,-0.0522072017
2429,-0.300104141,-0.119856946
2430,-0.263427436,-0.106639884
2431,-0.186083913,-0.13824147
2432,-0.296115041,-0.137316555
2433,-0.279691696,-0.140237212
2434,-0.338981479,-0.144505605
2435,-0.309904128,-0.147971347
2436,-0.350478709,-0.144044861
2437,-0.2111146,-0.152201653
2438,-0.161992341,-0.138998121
2439,-0.279014468,-0.137609869
2440,-0.237232924,-0.143090487
2441,-0.256441593,-0.140967429
2442,-0.123651572,-0.146612823
2443,-0.143284753,-0.140193433
2444,0.0344156921,-0.139724225
2445,-0.205218047,-0.111649282
2446,-0.0284545124,-0.137149826
2447,0.0117675923,-0.130559847
2448,-0.0360440165,-0.0302930027
2449,0.0909849554,-0.0114463419
2450,-0.0791475177,0.0682079196
2451,0.307551175,-0.110097006
2452,-0.00920444727,0.140844524
2453,0.244171083,0.0495179296
2454,0.064664416,0.100921497
2455,0.313426644,0.0692748129
2456,0.178028941,0.131881565
2457,0.246812165,0.108463213
2458,0.24681583,0.123213276
2459,0.357934624,0.114759177
2460,0.217845261,0.130309939
2461,-0.0488571674,0.139585987
2462,0.165475577,0.0519163311
2463,0.2493411,0.0217562914
2464,0.172459528,0.0209159106
2465,0.275320411,0.013949424
2466,0.278309405,0.0486478508
2467,0.137413174,0.0848858654
2468,-0.0239645392,0.107344478
2469,0.234087378,0.0350217
2470,0.173010111,0.0995900035
2471,0.00271243043,0.0236897767
2472,0.210828856,0.0328245088
2473,-0.0675190985,0.111667573
2474,-0.178416729,-0.145017818
2475,-0.111258201,-0.0552016497
2476,-0.0172166228,-0.096195206
2477,-0.245935708,-0.0919894725
2478,0.0183458179,-0.0995930433
2479,-0.287990957,-0.113304824
2480,-0.121064119,-0.136994943
2481,-0.176523641,-0.118733615
2482,-0.256887168,-0.153134719
2483,-0.13980791,-0.132883817
2484,-0.399979889,-0.146025613
2485,-0.112104028,-0.145522922
2486,-0.247849852,-0.124510251
2487,-0.285213411,-0.151929036
2488,-0.141588941,-0.131305844
2489,-0.092348434,-0.13568306
2490,-0.099797152,-0.137122989
2491,0.0477600247,-0.137315631
2492,-0.0169273987,-0.127073646
2493,0.0326798037,-0.137551099
2494,-0.118691161,-0.132349432
2495,-0.0219791681,-0.133867636
2496,0.0562982559,-0.132347003
2497,0.0308573227,-0.0753151327
2498,0.0948682874,-0.00327831507
2499,0.13828133,0.0654736161
2500,0.209424406,0.0463222489
2501,0.142029464,0.0857884139
2502,0.141796768,0.0932421535
2503,0.115506761,0.115467817
2504,0.127333105,0.103418037
2505,0.348215014,0.103523508
2506,0.233029306,0.138656139
2507,0.326555669,0.116537541
2508,0.120263606,0.136885226
2509,0.0540444106,0.117151171
2510,0.136572331,0.0510155261
2511,0.345632583,0.0512744486
2512,0.323314101,0.0602515787
2513,0.2315422,0.0800920278
2514,0.0965596735,0.0839199871
2515,0.139110088,0.0718009919
2516,0.0952239484,0.102395296
2517,0.061173521,0.0360029265
2518,-0.185902223,-0.0498241335
2519,-0.0531610921,-0.0692363456
2520,-0.0190108884,-0.0757795125
2521,0.119011238,-0.0917794332
2522,-0.0486304536,-0.0499649942
2523,0.0444179848,-0.128202379
2524,-0.164370686,-0.106738225
2525,-0.17745921,-0.144034863
2526,-0.566718876,-0.138361424
2527,-0.1520053,-0.119934641
2528,-0.161796778,-0.122440487
2529,-0.0545939654,-0.150062352
2530,-0.290157586,-0.130365163
2531,-0.238445804,-0.138750881
2532,-0.320552796,-0.141238391
2533,-0.36548692,-0.148921654
2534,-0.312792242,-0.141042128
2535,-0.26546973,-0.14229095
2536,-0.0809625387,-0.151543677
2537,-0.198117167,-0.119320005
2538,-0.255831182,-0.144278303
2539,-0.138002574,-0.131249085
2540,-0.103242859,-0.137392998
2541,-0.163294062,-0.136514351
2542,0.0496186092,-0.135331243
2543,-0.221466437,-0.119236849
2544,-0.021354463,-0.146793276
2545,0.0991381556,-0.127886802
2546,-0.0691384971,-0.0196110308
2547,0.131796226,-0.0266607031
2548,0.254289329,0.0608413815
2549,0.197557479,0.0740134418
2550,0.00776070356,0.105433077
2551,0.125518829,0.0196053386
2552,0.3397367,0.226871073
2553,0.260803401,0.06584692
2554,0.240495563,0.0900632739
2555,0.29198128,0.0767518431
2556,0.322104901,0.101957798
2557,0.177014709,0.117269069
2558,0.212441444,0.11380735
2559,0.245261237,0.135001346
2560,0.162110567,0.128305048
2561,0.184993178,0.124021381
2562,0.306563854,0.13579762
2563,0.055408366,0.147360742
2564,0.317666292,0.103947371
2565,0.283605307,0.153338879
2566,-0.106639192,0.159152955
2567,0.0185292792,-0.117848784
2568,0.0342691578,-0.0100065023
2569,-0.108718656,-0.0424944647
2570,-0.13881281,-0.118175939
2571,-0.11941243,-0.103740923
2572,-0.0510821939,-0.120042287
2573,-0.203323737,-0.131659508
2574,0.005892694,-0.128537014
2575,-0.169340923,-0.135897622
2576,-0.226763874,-0.155054688
2577,-0.0860439092,-0.133986384
2578,-0.178853333,-0.14058058
2579,-0.210932538,-0.156452954
2580,-0.283114046,-0.142434597
2581,-0.0664626658,-0.141043097
2582,-0.160299301,-0.125256836
2583,-0.251311004,-0.151536375
2584,-0.374226272,-0.145032063
2585,-0.161043167,-0.137089223
2586,-0.291150689,-0.132857829
2587,-0.323784947,-0.145078406
2588,-0.15291515,-0.134371847
2589,-0.0675237477,-0.12828508
2590,0.0635433644,-0.119769104
2591,-0.00438636169,-0.0984079391
2592,0.080601953,-0.117934011
2593,-0.0899567232,-0.0556981862
2594,0.0624515414,-0.351665139
2595,0.108091988,-0.0933607072
2596,0.211224616,-0.0077816397
2597,0.163796425,0.0320309326
2598,0.257184595,0.0658162087
2599,0.147918403,0.106434956
2600,0.252301842,0.0994449854
2601,0.272456527,0.127670139
2602,0.116503872,0.128242254
2603,0.265415072,0.117421821
2604,0.21796374,0.151885435
2605,0.0574524254,0.135951877
2606,0.337322116,0.0912349224
2607,0.194784015,0.163130701
2608,0.131267339,0.132746547
2609,0.160606652,0.126917392
2610,0.19059673,0.151316404
2611,0.302981317,0.121045113
2612,0.108406678,0.144297749
2613,0.142911613,0.116663605
2614,0.202062696,0.146358013
2615,0.0859865993,0.116322279
2616,0.106856421,0.110580787
2617,-0.0802825391,0.11253798
2618,0.0124001727,-0.0376074687
