cell,src,width,rho_L,beta_dBdB,n_frames,n_dropped,esr_db,ref_len,test_len,truncated,status,pairs_file,ref,test
gt_max,prvtgtr,21,-0.8299,-0.4085,14794,0,-68.04,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_max_w21.f32
gt_max,prvtgtr,22,-0.8806,-0.3066,14794,0,-77.09,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_max_w22.f32
gt_max,prvtgtr,23,-0.8668,-0.3393,14794,0,-77.89,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_max_w23.f32
gt_max,prvtgtr,24,-0.8825,-0.3581,14794,0,-77.20,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_max_w24.f32
gt_max,ytbass,8,0.2532,0.0963,28387,0,2.84,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w8.f32
gt_max,ytbass,9,0.6325,0.2961,28387,0,-1.43,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w9.f32
gt_max,ytbass,10,-0.3536,-0.1285,28387,0,-2.33,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w10.f32
gt_max,ytbass,11,-0.3481,-0.1916,28387,0,-8.22,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w11.f32
gt_max,ytbass,12,-0.4634,-0.2085,28387,0,-13.37,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w12.f32
gt_max,ytbass,13,-0.4933,-0.3073,28387,0,-21.99,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w13.f32
gt_max,ytbass,14,-0.5857,-0.3905,28387,0,-28.84,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w14.f32
gt_max,ytbass,15,-0.6898,-0.3772,28387,0,-35.41,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w15.f32
gt_max,ytbass,16,-0.7690,-0.3527,28387,0,-42.08,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w16.f32
gt_max,ytbass,17,-0.8027,-0.4343,28387,0,-49.61,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w17.f32
gt_max,ytbass,18,-0.7652,-0.4564,28387,0,-56.35,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w18.f32
gt_max,ytbass,19,-0.8009,-0.4367,28387,0,-62.15,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w19.f32
gt_max,ytbass,20,-0.7989,-0.4038,28387,0,-67.38,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w20.f32
gt_max,ytbass,21,-0.8190,-0.4893,28387,0,-72.13,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w21.f32
gt_max,ytbass,22,-0.8267,-0.3567,28387,0,-79.72,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w22.f32
gt_max,ytbass,23,-0.7783,-0.3754,28387,0,-80.65,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w23.f32
gt_max,ytbass,24,-0.7998,-0.3838,28387,0,-80.48,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_gt_max_w24.f32
gt_mod,nam,8,0.3865,0.0887,8794,0,4.60,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w8.f32
gt_mod,nam,9,0.4431,0.1107,8794,0,0.69,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w9.f32
gt_mod,nam,10,0.2286,0.0666,8794,0,-4.80,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w10.f32
gt_mod,nam,11,0.0626,0.0188,8794,0,-9.82,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w11.f32
gt_mod,nam,12,-0.3212,-0.0781,8794,0,-14.84,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w12.f32
gt_mod,nam,13,-0.3976,-0.1163,8794,0,-20.64,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w13.f32
gt_mod,nam,14,-0.6787,-0.2184,8794,0,-27.68,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w14.f32
gt_mod,nam,15,-0.7263,-0.2414,8794,0,-33.60,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w15.f32
gt_mod,nam,16,-0.8363,-0.2855,8794,0,-40.38,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w16.f32
gt_mod,nam,17,-0.7872,-0.1838,8794,0,-45.88,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w17.f32
gt_mod,nam,18,-0.7650,-0.1744,8794,0,-52.64,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w18.f32
gt_mod,nam,19,-0.7134,-0.1687,8794,0,-58.29,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w19.f32
gt_mod,nam,20,-0.7252,-0.1608,8794,0,-62.39,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w20.f32
gt_mod,nam,21,-0.7323,-0.1760,8794,0,-67.83,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w21.f32
gt_mod,nam,22,-0.6348,-0.1355,8794,0,-77.93,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w22.f32
gt_mod,nam,23,-0.5583,-0.1180,8794,0,-77.66,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w23.f32
gt_mod,nam,24,-0.6075,-0.1322,8794,0,-77.55,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_gt_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_gt_mod_w24.f32
gt_mod,gtr2,8,0.4623,0.1142,20606,0,-3.39,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w8.f32
gt_mod,gtr2,9,0.3696,0.1033,20606,0,-3.98,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w9.f32
gt_mod,gtr2,10,-0.0590,-0.0180,20606,0,-7.68,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w10.f32
gt_mod,gtr2,11,-0.0280,-0.0086,20606,0,-12.21,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w11.f32
gt_mod,gtr2,12,-0.1215,-0.0294,20606,0,-18.59,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w12.f32
gt_mod,gtr2,13,-0.5148,-0.1555,20606,0,-23.74,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w13.f32
gt_mod,gtr2,14,-0.7144,-0.2253,20606,0,-30.85,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w14.f32
gt_mod,gtr2,15,-0.8369,-0.2791,20606,0,-36.82,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w15.f32
gt_mod,gtr2,16,-0.9018,-0.3169,20606,0,-43.48,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w16.f32
gt_mod,gtr2,17,-0.8537,-0.1878,20606,0,-49.39,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w17.f32
gt_mod,gtr2,18,-0.8050,-0.1583,20606,0,-56.43,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w18.f32
gt_mod,gtr2,19,-0.7739,-0.1452,20606,0,-64.24,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w19.f32
gt_mod,gtr2,20,-0.6988,-0.0846,20606,0,-69.21,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w20.f32
gt_mod,gtr2,21,-0.7506,-0.0984,20606,0,-76.09,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w21.f32
gt_mod,gtr2,22,-0.4347,-0.0316,20606,0,-85.55,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w22.f32
gt_mod,gtr2,23,-0.2813,-0.0192,20606,0,-85.34,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w23.f32
gt_mod,gtr2,24,-0.4682,-0.0339,20606,0,-85.63,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_gt_mod_w24.f32
gt_mod,gtr4sg,8,0.3993,0.1018,17090,0,-0.20,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w8.f32
gt_mod,gtr4sg,9,0.5376,0.1447,17090,0,-4.79,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w9.f32
gt_mod,gtr4sg,10,-0.2463,-0.0480,17090,0,-8.85,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w10.f32
gt_mod,gtr4sg,11,0.3815,0.0921,17090,0,-15.94,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w11.f32
gt_mod,gtr4sg,12,0.1510,0.0317,17090,0,-20.96,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w12.f32
gt_mod,gtr4sg,13,0.0169,0.0032,17090,0,-28.66,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w13.f32
gt_mod,gtr4sg,14,-0.4164,-0.0911,17090,0,-35.92,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w14.f32
gt_mod,gtr4sg,15,-0.4598,-0.0984,17090,0,-42.11,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w15.f32
gt_mod,gtr4sg,16,-0.6828,-0.1580,17090,0,-48.75,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w16.f32
gt_mod,gtr4sg,17,-0.6614,-0.0932,17090,0,-53.17,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w17.f32
gt_mod,gtr4sg,18,-0.6711,-0.0941,17090,0,-59.35,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w18.f32
gt_mod,gtr4sg,19,-0.8063,-0.1206,17090,0,-66.57,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w19.f32
gt_mod,gtr4sg,20,-0.7688,-0.0890,17090,0,-70.60,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w20.f32
gt_mod,gtr4sg,21,-0.7505,-0.0966,17090,0,-76.77,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w21.f32
gt_mod,gtr4sg,22,-0.5820,-0.0528,17090,0,-86.77,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w22.f32
gt_mod,gtr4sg,23,-0.4940,-0.0412,17090,0,-86.41,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w23.f32
gt_mod,gtr4sg,24,-0.6018,-0.0563,17090,0,-86.66,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_gt_mod_w24.f32
gt_mod,prvtgtr,8,0.1745,0.0566,14794,0,4.21,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w8.f32
gt_mod,prvtgtr,9,0.1421,0.0339,14794,0,-0.17,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w9.f32
gt_mod,prvtgtr,10,0.0983,0.0210,14794,0,-9.19,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w10.f32
gt_mod,prvtgtr,11,0.0352,0.0081,14794,0,-13.53,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w11.f32
gt_mod,prvtgtr,12,0.1508,0.0294,14794,0,-20.17,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w12.f32
gt_mod,prvtgtr,13,-0.3441,-0.0730,14794,0,-26.56,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w13.f32
gt_mod,prvtgtr,14,-0.5537,-0.1259,14794,0,-34.13,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w14.f32
gt_mod,prvtgtr,15,-0.6339,-0.1467,14794,0,-39.17,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w15.f32
gt_mod,prvtgtr,16,-0.8067,-0.2267,14794,0,-43.41,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w16.f32
gt_mod,prvtgtr,17,-0.7801,-0.1683,14794,0,-48.41,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w17.f32
gt_mod,prvtgtr,18,-0.7998,-0.1910,14794,0,-53.09,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w18.f32
gt_mod,prvtgtr,19,-0.7774,-0.2131,14794,0,-58.51,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w19.f32
gt_mod,prvtgtr,20,-0.8472,-0.2150,14794,0,-62.94,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w20.f32
gt_mod,prvtgtr,21,-0.8523,-0.2543,14794,0,-66.96,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w21.f32
gt_mod,prvtgtr,22,-0.8807,-0.2570,14794,0,-76.46,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w22.f32
gt_mod,prvtgtr,23,-0.8698,-0.2441,14794,0,-76.51,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w23.f32
gt_mod,prvtgtr,24,-0.8903,-0.2585,14794,0,-76.59,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_gt_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_gt_mod_w24.f32
